Date,Configuration,Customer Postcode,Store Postcode,Retail Price
13Jun2008 04:37:49,491,NW1,NW5,540
13Jun2008 04:39:32,227,E12,E7,371
13Jun2008 04:40:12,660,EC1M,SE1,580
13Jun2008 04:40:39,88,SE26,SW12,540
13Jun2008 04:42:36,528,NW1,SW1V,620
13Jun2008 04:43:19,302,W1M,SW1V,435
13Jun2008 04:49:20,625,N1,E2,540
13Jun2008 04:49:53,634,W1T,SW1P,329
13Jun2008 04:55:23,23,TW8,KT2,490
13Jun2008 04:59:15,281,E14,E2,570
13Jun2008 04:59:29,387,SE22,SW12,660
13Jun2008 04:59:38,35,SE1,SW1V,460
13Jun2008 05:00:48,580,NW5,NW5,480
13Jun2008 05:02:23,496,E12,E7,399
13Jun2008 05:02:41,166,W1G,NW5,400
13Jun2008 05:06:34,281,SE1,SE1,570
13Jun2008 05:07:56,366,W1W,SW1V,485
13Jun2008 05:10:22,498,SW19,KT2,495
13Jun2008 05:12:40,332,SW1Y,SE1,490
13Jun2008 05:16:03,431,E1,E2,770
13Jun2008 05:19:51,707,EC4N,E2,730
13Jun2008 05:22:41,182,TW10,KT2,450
13Jun2008 05:22:52,217,W1F,SW1V,395
13Jun2008 05:23:00,258,WC1H,SW1V,515
13Jun2008 05:24:59,654,EC1A,SW1P,388.5
13Jun2008 05:25:17,427,E9,SE1,690
13Jun2008 05:26:36,288,SE24,SW1V,640
13Jun2008 05:26:41,452,EC1R,SE1,485
13Jun2008 05:29:58,84,KT6,KT2,460
13Jun2008 05:31:26,773,EC1R,SW1P,476
13Jun2008 05:31:37,386,N5,E2,570
13Jun2008 05:32:49,132,SW1Y,SW1V,560
13Jun2008 05:33:13,456,W2,W10,565
13Jun2008 05:34:06,476,W1B,NW5,490
13Jun2008 05:34:22,623,E3,SE1,640
13Jun2008 05:34:23,605,W1T,SW1V,555
13Jun2008 05:35:10,844,W1U,NW5,715
13Jun2008 05:35:24,660,SE1,SW1P,406
13Jun2008 05:39:25,114,EC4V,SW1V,495
13Jun2008 05:39:34,527,CR0,CR7,469
13Jun2008 05:40:18,159,W1Y,SW1V,465
13Jun2008 05:40:57,125,SW9,SW1P,409.5
13Jun2008 05:42:10,452,SE24,SW1P,339.5
13Jun2008 05:44:39,334,SW3,SW1V,510
13Jun2008 05:45:22,824,WD7,N3,553
13Jun2008 05:46:20,836,W1T,SW1V,735
13Jun2008 05:47:06,153,CR0,SW12,345
13Jun2008 05:48:35,23,W1F,NW5,490
13Jun2008 05:48:50,633,SE26,CR7,364
13Jun2008 05:48:54,780,E1,SW1P,413
13Jun2008 05:49:14,652,KT1,KT2,535
13Jun2008 05:51:29,416,N17,N17,695
13Jun2008 05:51:30,312,E14,SE8,540
13Jun2008 05:51:57,27,EC1N,SW1P,273
13Jun2008 05:53:31,730,SE1,SE1,500
13Jun2008 05:54:59,288,EC4A,SW1V,640
13Jun2008 05:56:15,53,SW11,SW12,430
13Jun2008 06:03:00,418,WC2R,SW1P,434
13Jun2008 06:03:40,763,SW1A,SW1V,640
13Jun2008 06:05:03,250,SE14,E2,470
13Jun2008 06:07:46,459,TW10,W4,360.5
13Jun2008 06:07:48,254,WC2R,SW1P,371
13Jun2008 06:12:30,64,CR0,CR7,294
13Jun2008 06:13:28,376,WC2N,SW1P,448
13Jun2008 06:14:13,762,N7,E2,550
13Jun2008 06:15:15,294,E1,SE1,455
13Jun2008 06:15:18,315,WC2R,SW1P,343
13Jun2008 06:16:13,481,EC4N,SE1,520
13Jun2008 06:17:29,653,E1W,E2,605
13Jun2008 06:19:46,613,NW3,NW5,600
13Jun2008 06:20:25,751,EC1V,E2,695
13Jun2008 06:21:18,126,W4,SW18,535
13Jun2008 06:27:28,556,E14,E2,615
13Jun2008 06:29:03,440,EC4A,SW1V,540
13Jun2008 06:32:32,600,EC4Y,SE1,585
13Jun2008 06:35:09,224,WC2N,SW1V,465
13Jun2008 06:35:32,340,E1,SE8,460
13Jun2008 06:36:11,757,SE21,SW12,680
13Jun2008 06:36:18,219,EC2V,SE1,435
13Jun2008 06:38:54,324,EC2M,E2,510
13Jun2008 06:41:17,67,SE21,SW12,435
13Jun2008 06:43:31,792,W1T,SW1P,500.5
13Jun2008 06:49:04,6,KT7,KT2,355
13Jun2008 06:49:31,302,SW12,SW1V,435
13Jun2008 06:50:25,781,W1U,SW1V,660
13Jun2008 06:51:43,89,W1P,NW5,450
13Jun2008 06:57:59,615,SW1Y,SW1P,462
13Jun2008 06:58:11,137,EC3R,SW1P,385
13Jun2008 06:59:03,90,W2,SW1P,280
13Jun2008 07:00:14,6,SW11,SW12,355
13Jun2008 07:00:48,339,NW5,NW5,510
13Jun2008 07:00:52,738,WC2,SW1P,381.5
13Jun2008 07:04:17,600,W2,SW1P,409.5
13Jun2008 07:04:57,448,WC2E,SE1,520
13Jun2008 07:05:11,604,W6,W10,485
13Jun2008 07:07:12,207,BR3,SE8,490
13Jun2008 07:07:53,38,SE1,SW1P,301
13Jun2008 07:08:41,689,E2,SE1,665
13Jun2008 07:09:16,374,SW1Y,SE1,580
13Jun2008 07:09:21,337,EC4V,SW1P,329
13Jun2008 07:11:11,362,W1W,SW1P,297.5
13Jun2008 07:11:17,800,W1J,W10,695
13Jun2008 07:11:18,20,EC1R,NW5,360
13Jun2008 07:12:47,633,SE10,SE8,520
13Jun2008 07:15:20,363,W1F,SW1P,360.5
13Jun2008 07:15:39,786,SW19,KT2,595
13Jun2008 07:15:53,68,SW1H,SW1V,385
13Jun2008 07:18:39,441,NW1,NW5,450
13Jun2008 07:19:47,610,SW2,SW18,490
13Jun2008 07:19:59,647,N1,NW5,685
13Jun2008 07:20:50,277,E6,SE8,650
13Jun2008 07:22:37,372,NW1,SW1P,392
13Jun2008 07:22:39,398,W1W,NW5,610
13Jun2008 07:23:25,672,N1,SE1,640
13Jun2008 07:23:40,526,SE1,SW1P,392
13Jun2008 07:24:12,382,SE1,SW1P,392
13Jun2008 07:24:57,453,N1,NW5,555
13Jun2008 07:25:16,45,SW4,SW12,460
13Jun2008 07:27:19,344,W1P,SW1P,378
13Jun2008 07:28:05,670,SE1,SW1V,580
13Jun2008 07:30:07,748,W1G,SW1V,565
13Jun2008 07:30:39,37,N1,SW1V,480
13Jun2008 07:31:06,45,N17,E2,460
13Jun2008 07:32:32,224,SW3,SW1P,325.5
13Jun2008 07:33:06,116,E3,SE1,535
13Jun2008 07:33:32,212,EC2A,E2,405
13Jun2008 07:34:13,758,EC1M,E2,630
13Jun2008 07:34:29,659,SE1,SW1P,441
13Jun2008 07:36:18,794,N1,SE1,575
13Jun2008 07:38:16,262,SW3,SW18,575
13Jun2008 07:38:44,503,W1W,SW1V,665
13Jun2008 07:39:49,390,E8,SE1,630
13Jun2008 07:41:31,650,EC1V,SW1P,346.5
13Jun2008 07:42:54,534,SE1,SE1,630
13Jun2008 07:47:41,626,SE15,SW1P,343
13Jun2008 07:53:02,152,EC4Y,SW1P,304.5
13Jun2008 07:53:11,72,W1T,SW1V,465
13Jun2008 07:53:52,359,SW8,SW1V,615
13Jun2008 07:54:34,467,WC2B,SE1,560
13Jun2008 07:54:35,760,E12,SE8,690
13Jun2008 07:58:06,66,SE17,SE1,345
13Jun2008 07:58:21,446,SW4,SW18,460
13Jun2008 08:00:35,713,SW12,SW1V,670
13Jun2008 08:00:54,61,KT2,KT2,410
13Jun2008 08:02:32,650,SE26,CR7,346.5
13Jun2008 08:03:26,455,E1W,SE8,615
13Jun2008 08:05:07,354,SE11,SE1,445
13Jun2008 08:05:08,140,CR0,CR7,378
13Jun2008 08:05:17,728,N10,N3,448
13Jun2008 08:07:47,630,E3,SE8,550
13Jun2008 08:09:49,575,E11,E7,539
13Jun2008 08:11:18,628,CR0,CR7,371
13Jun2008 08:11:33,491,E8,N17,540
13Jun2008 08:12:05,380,W1T,SW1P,378
13Jun2008 08:12:45,769,E8,SE1,620
13Jun2008 08:14:05,274,EC1A,SW1P,378
13Jun2008 08:15:48,633,SW3,SW18,520
13Jun2008 08:15:54,248,N1,SE1,610
13Jun2008 08:18:25,313,SW1X,W10,450
13Jun2008 08:18:58,380,EC1M,SE1,540
13Jun2008 08:21:17,149,N1,SW1V,425
13Jun2008 08:22:37,238,SE1,SW1P,336
13Jun2008 08:25:52,457,W1W,SW1V,475
13Jun2008 08:28:21,535,KT2,KT2,740
13Jun2008 08:28:33,254,W6,W10,530
13Jun2008 08:29:13,858,E8,E2,700
13Jun2008 08:32:58,330,W3,W4,315
13Jun2008 08:33:12,237,WC1V,SW1P,371
13Jun2008 08:33:31,252,CR0,SW18,510
13Jun2008 08:34:17,699,EC2A,SE1,685
13Jun2008 08:35:49,620,W1T,SW1P,357
13Jun2008 08:35:56,487,EC2A,SW1P,448
13Jun2008 08:37:38,547,KT1,SW18,685
13Jun2008 08:37:39,729,SW1Y,SE1,550
13Jun2008 08:39:03,310,N1,SW1V,480
13Jun2008 08:39:10,827,SE1,E2,740
13Jun2008 08:41:40,556,W6,SW18,615
13Jun2008 08:42:18,236,SE1,SE1,460
13Jun2008 08:45:41,220,SE11,SW1V,385
13Jun2008 08:45:42,666,SW1H,SW1P,364
13Jun2008 08:45:55,362,KT6,SW18,425
13Jun2008 08:48:14,406,SW1Y,SE1,655
13Jun2008 08:48:30,356,SE1,SW1V,485
13Jun2008 08:49:48,446,W1S,SW1V,460
13Jun2008 08:52:25,94,SE20,SW12,460
13Jun2008 08:52:40,582,CR0,CR7,350
13Jun2008 08:56:23,330,W1T,NW5,450
13Jun2008 08:57:32,730,SW11,SW18,500
13Jun2008 08:58:18,192,SE1,SE1,490
13Jun2008 09:05:09,345,W7,W10,450
13Jun2008 09:09:06,32,SE25,CR7,294
13Jun2008 09:09:16,238,E17,N17,480
13Jun2008 09:12:43,130,SE11,SW1V,520
13Jun2008 09:13:09,575,SE25,SW12,770
13Jun2008 09:14:39,330,EC1M,E2,450
13Jun2008 09:15:11,350,SE15,SE8,460
13Jun2008 09:15:57,457,W1T,SW1P,332.5
13Jun2008 09:16:00,526,SW8,SE1,560
13Jun2008 09:18:08,237,W1T,SW1V,530
13Jun2008 09:18:16,680,W6,W4,497
13Jun2008 09:19:00,697,SW7,W10,645
13Jun2008 09:21:56,124,SW11,SW1V,515
13Jun2008 09:23:08,764,WC1H,SW1P,413
13Jun2008 09:23:10,47,SE1,SE1,520
13Jun2008 09:23:33,618,WC1N,NW5,470
13Jun2008 09:24:27,189,W1U,SW1V,480
13Jun2008 09:27:08,223,EC4Y,SW1P,360.5
13Jun2008 09:29:05,468,EC2A,E2,510
13Jun2008 09:29:31,465,EC1A,SW1P,364
13Jun2008 09:30:17,483,BR3,SE8,560
13Jun2008 09:32:27,44,W1T,SW1V,390
13Jun2008 09:33:51,529,WC1E,SW1P,434
13Jun2008 09:33:53,494,SE24,SW1V,510
13Jun2008 09:35:22,480,W1P,SW1P,399
13Jun2008 09:37:24,210,W1T,SW1V,365
13Jun2008 09:38:29,345,EC1V,SW1P,315
13Jun2008 09:38:45,695,SE11,SW1P,549.5
13Jun2008 09:39:14,474,WC1A,NW5,450
13Jun2008 09:40:17,563,WC2E,SW1P,497
13Jun2008 09:40:38,301,EC3V,SW1P,339.5
13Jun2008 09:42:51,773,SW19,SW12,680
13Jun2008 09:43:31,570,KT1,W4,420
13Jun2008 09:43:51,312,EC1R,SW1P,378
13Jun2008 09:44:02,274,E2,E2,540
13Jun2008 09:45:35,484,KT2,KT2,510
13Jun2008 09:47:17,489,E1,SE1,500
13Jun2008 09:49:19,667,SW1W,SW1V,610
13Jun2008 09:51:09,9,EC1V,SW1P,227.5
13Jun2008 09:54:24,666,EC1Y,SE1,520
13Jun2008 09:55:12,499,CR0,SW18,585
13Jun2008 09:58:39,504,SE11,SW1V,615
13Jun2008 10:00:05,425,SE16,SE1,650
13Jun2008 10:01:32,750,N4,N17,585
13Jun2008 10:04:00,625,SE1,SE1,540
13Jun2008 10:06:49,803,SE25,SE8,710
13Jun2008 10:08:16,15,SE20,CR7,311.5
13Jun2008 10:08:42,727,WC2R,SE1,690
13Jun2008 10:09:12,818,NW1,SW1P,469
13Jun2008 10:09:40,324,E1,SE1,510
13Jun2008 10:16:36,79,N20,N17,495
13Jun2008 10:17:19,777,WC2A,SE1,600
13Jun2008 10:21:15,579,SE7,E2,530
13Jun2008 10:21:45,114,W1S,SW1P,346.5
13Jun2008 10:21:58,378,EC1V,SE1,500
13Jun2008 10:22:37,629,EC1N,NW5,600
13Jun2008 10:24:34,623,SW1V,SW1V,640
13Jun2008 10:25:58,494,SW1H,SW1P,357
13Jun2008 10:28:22,512,SE19,SE8,595
13Jun2008 10:29:08,252,EC1A,E2,510
13Jun2008 10:30:58,208,W7,W10,440
13Jun2008 10:31:34,187,NW1,NW5,460
13Jun2008 10:31:41,364,TW7,KT2,465
13Jun2008 10:35:28,301,W4,W10,485
13Jun2008 10:37:54,656,TW9,W10,615
13Jun2008 10:38:45,467,EC1V,SE1,560
13Jun2008 10:40:21,459,SW5,SW1V,515
13Jun2008 10:40:52,768,N1,SW1P,469
13Jun2008 10:41:41,287,EC1A,SE1,690
13Jun2008 10:42:35,698,N22,NW5,595
13Jun2008 10:43:40,315,W1D,SW1V,490
13Jun2008 10:44:27,641,EC1A,SE1,565
13Jun2008 10:46:22,260,W2,SW1V,555
13Jun2008 10:47:03,608,EC1V,SE1,565
13Jun2008 10:48:20,669,WC2A,SW1V,630
13Jun2008 10:49:31,216,WC2E,SW1V,485
13Jun2008 10:51:16,340,SE5,SE1,460
13Jun2008 10:51:46,56,W1K,SW1V,440
13Jun2008 10:52:35,458,E2,SE8,425
13Jun2008 10:54:21,790,N7,NW5,655
13Jun2008 10:56:53,342,WC2E,SE1,480
13Jun2008 10:56:55,828,NW1,SW1V,690
13Jun2008 10:57:14,806,E13,E7,476
13Jun2008 10:59:46,410,KT2,KT2,575
13Jun2008 11:01:26,294,W2,SW1V,455
13Jun2008 11:02:59,662,SW1P,SE1,600
13Jun2008 11:04:28,138,W1U,SW1P,350
13Jun2008 11:04:32,658,EC4N,SW1P,378
13Jun2008 11:09:57,214,E1,E2,425
13Jun2008 11:10:03,524,W1J,W10,540
13Jun2008 11:10:10,435,W6,W10,510
13Jun2008 11:12:27,77,WC1E,SW1P,304.5
13Jun2008 11:13:08,23,W1W,NW5,490
13Jun2008 11:16:02,815,W1M,SW1P,539
13Jun2008 11:16:03,311,E1,SE1,590
13Jun2008 11:19:26,238,N2,N17,480
13Jun2008 11:21:31,225,W1T,SW1P,343
13Jun2008 11:23:29,292,SW2,SW1V,435
13Jun2008 11:24:13,792,KT2,KT2,715
13Jun2008 11:30:28,45,EC1N,SE1,460
13Jun2008 11:31:14,200,NW3,NW5,460
13Jun2008 11:31:53,730,W1K,NW5,500
13Jun2008 11:32:09,773,SE25,SE8,680
13Jun2008 11:34:33,522,E13,E7,350
13Jun2008 11:36:43,638,SE1,SW1P,371
13Jun2008 11:38:52,106,W1T,SW1V,450
13Jun2008 11:46:55,720,WC2E,SW1P,518
13Jun2008 11:48:24,304,W1H,SW1P,346.5
13Jun2008 11:48:58,261,N5,E2,625
13Jun2008 11:52:00,443,KT1,KT2,490
13Jun2008 11:52:10,10,W1H,SW1P,192.5
13Jun2008 11:52:37,292,WC2,SW1V,435
13Jun2008 11:52:55,109,W6,SW18,560
13Jun2008 11:54:33,370,KT7,KT2,520
13Jun2008 11:55:57,349,EC1N,SW1P,357
13Jun2008 11:59:21,348,SE3,SE1,440
13Jun2008 11:59:53,449,SE1,SW1V,495
13Jun2008 12:00:53,61,EC2A,E2,410
13Jun2008 12:01:13,222,W1K,SW1V,405
13Jun2008 12:01:32,112,SW10,SW1P,399
13Jun2008 12:01:33,197,E1,E2,450
13Jun2008 12:09:42,651,N1,NW5,585
13Jun2008 12:11:41,673,SW1Y,SW1V,640
13Jun2008 12:15:10,28,W1T,NW5,340
13Jun2008 12:16:25,71,SW12,SW18,515
13Jun2008 12:16:48,230,EC1A,E2,500
13Jun2008 12:18:45,778,W1K,NW5,550
13Jun2008 12:22:43,468,W1P,SW1P,357
13Jun2008 12:23:20,410,CR0,CR7,402.5
13Jun2008 12:23:41,554,E1,SW1P,402.5
13Jun2008 12:25:10,236,N5,E2,460
13Jun2008 12:25:39,241,W1P,NW5,540
13Jun2008 12:25:44,364,EC4Y,SW1V,465
13Jun2008 12:27:17,481,WC2E,SE1,520
13Jun2008 12:29:59,607,SE26,SE8,615
13Jun2008 12:32:51,797,W1T,NW5,685
13Jun2008 12:33:30,398,EC4N,SE1,610
13Jun2008 12:33:35,446,E16,E7,322
13Jun2008 12:34:19,34,NW1,NW5,370
13Jun2008 12:36:32,758,KT7,W4,441
13Jun2008 12:37:59,95,WC2N,SW1V,570
13Jun2008 12:40:44,106,E14,E2,450
13Jun2008 12:41:22,577,E3,SE8,490
13Jun2008 12:43:26,90,SW1V,SW1P,280
13Jun2008 12:45:21,591,W8,SW1V,590
13Jun2008 12:47:45,633,EC2V,E2,520
13Jun2008 12:50:40,197,W1T,SW1V,450
13Jun2008 12:51:01,476,E2,SE8,490
13Jun2008 12:51:46,126,TW10,KT2,535
13Jun2008 12:52:06,191,EC4A,SE1,540
13Jun2008 12:55:44,396,SW12,SW18,590
13Jun2008 12:56:59,261,SE19,CR7,437.5
13Jun2008 12:57:53,642,SE17,SE1,515
13Jun2008 13:00:10,311,SW1X,W10,590
13Jun2008 13:00:24,151,W1P,SW1V,485
13Jun2008 13:00:29,212,KT1,SW18,405
13Jun2008 13:00:52,584,NW1,NW5,560
13Jun2008 13:01:50,545,N1,E2,645
13Jun2008 13:05:59,72,SE16,E2,465
13Jun2008 13:06:48,281,WC2E,SE1,570
13Jun2008 13:11:27,483,W1H,SW1V,560
13Jun2008 13:12:04,618,CR0,CR7,329
13Jun2008 13:14:56,268,SE8,SE1,535
13Jun2008 13:15:51,398,SE1,SW1P,427
13Jun2008 13:15:52,461,NW3,NW5,535
13Jun2008 13:19:01,209,WC1N,SW1V,415
13Jun2008 13:23:49,252,KT1,SW18,510
13Jun2008 13:27:06,37,WC2H,SW1P,336
13Jun2008 13:27:53,596,SE15,SE1,505
13Jun2008 13:28:24,344,EC3A,SE1,540
13Jun2008 13:29:59,306,EC2M,E2,420
13Jun2008 13:32:41,265,W1T,SW1V,545
13Jun2008 13:36:45,402,SE17,SW1V,595
13Jun2008 13:36:49,209,E6,E7,290.5
13Jun2008 13:38:16,705,N5,N17,690
13Jun2008 13:38:51,258,W1T,NW5,515
13Jun2008 13:45:03,449,SE11,SW1P,346.5
13Jun2008 13:45:18,296,SE1,SW1P,360.5
13Jun2008 13:46:08,527,TW10,SW18,670
13Jun2008 13:46:51,491,E2,E2,540
13Jun2008 13:48:34,346,E1,E2,400
13Jun2008 13:49:01,509,EC3R,SE1,585
13Jun2008 13:51:16,549,NW3,NW5,705
13Jun2008 13:52:12,830,W1J,SW1V,710
13Jun2008 13:54:56,174,EC2M,SW1P,266
13Jun2008 13:55:36,244,SW1Y,SW1P,371
13Jun2008 13:55:38,594,W6,W4,325.5
13Jun2008 13:56:02,726,SE5,SW1P,406
13Jun2008 13:59:08,253,W3,W4,406
13Jun2008 14:02:41,277,SE27,SW12,650
13Jun2008 14:02:48,771,SW12,SW12,660
13Jun2008 14:03:34,192,SW1P,SW1V,490
13Jun2008 14:06:02,64,EC2A,SW1P,294
13Jun2008 14:08:30,12,WC1H,NW5,315
13Jun2008 14:08:52,587,SW10,SW1P,357
13Jun2008 14:13:34,610,SW1H,SE1,490
13Jun2008 14:14:24,93,EC3V,E2,510
13Jun2008 14:16:07,328,EC1R,SW1P,413
13Jun2008 14:16:22,81,W1P,NW5,470
13Jun2008 14:16:37,317,SW7,W10,510
13Jun2008 14:18:46,346,EC4Y,SW1V,400
13Jun2008 14:18:50,690,TW7,KT2,615
13Jun2008 14:19:45,705,E1,SE8,690
13Jun2008 14:20:32,520,WC1N,SW1P,448
13Jun2008 14:21:34,192,SW16,CR7,343
13Jun2008 14:21:34,122,CR0,SW18,475
13Jun2008 14:22:52,714,EC3N,E2,620
13Jun2008 14:22:54,292,W2,SW1V,435
13Jun2008 14:23:42,131,W1T,SW1V,610
13Jun2008 14:24:43,796,SE1,SW1V,615
13Jun2008 14:29:02,129,NW3,N3,399
13Jun2008 14:29:03,276,WC2E,SW1P,406
13Jun2008 14:30:32,230,N5,E2,500
13Jun2008 14:31:01,197,SE1,SW1V,450
13Jun2008 14:31:14,116,SW1P,SW1P,374.5
13Jun2008 14:32:18,45,W2,W10,460
13Jun2008 14:33:32,584,SE1,SW1P,392
13Jun2008 14:38:51,565,W1S,SW1P,511
13Jun2008 14:39:27,316,TW10,W4,308
13Jun2008 14:39:29,436,E2,E2,460
13Jun2008 14:40:04,286,W1H,W10,580
13Jun2008 14:41:17,465,SE23,CR7,364
13Jun2008 14:43:06,466,SE1,SE1,470
13Jun2008 14:44:39,296,NW1,SW1P,360.5
13Jun2008 14:45:39,635,SW1A,SE1,560
13Jun2008 14:48:40,486,IG2,E7,371
13Jun2008 14:49:45,36,E6,SE8,410
13Jun2008 14:52:41,37,TW10,KT2,480
13Jun2008 14:53:48,667,W6,SW18,610
13Jun2008 14:54:20,81,CR0,CR7,329
13Jun2008 14:55:50,349,W1K,SW1V,510
13Jun2008 14:56:01,428,W1G,NW5,640
13Jun2008 14:56:30,596,EC1M,SW1P,353.5
13Jun2008 14:56:59,34,IG11,E2,370
13Jun2008 14:57:24,463,SW4,SW12,595
13Jun2008 14:58:27,629,TW1,W4,420
13Jun2008 14:58:31,299,WC1B,SW1P,325.5
13Jun2008 15:00:22,493,CR0,SW12,560
13Jun2008 15:00:56,165,EC4A,SW1V,450
13Jun2008 15:06:39,12,SE6,CR7,220.5
13Jun2008 15:10:13,451,WC1V,SE1,535
13Jun2008 15:10:15,496,W1T,SW1V,570
13Jun2008 15:12:25,719,N7,E2,790
13Jun2008 15:12:30,222,N7,N17,405
13Jun2008 15:12:52,857,IG2,N17,750
13Jun2008 15:13:55,638,EC2Y,SW1P,371
13Jun2008 15:16:26,75,KT2,KT2,415
13Jun2008 15:16:31,558,SE11,SW1P,444.5
13Jun2008 15:17:55,620,WC2H,SW1P,357
13Jun2008 15:19:18,547,EC4R,E2,685
13Jun2008 15:22:03,299,E13,E2,465
13Jun2008 15:24:34,81,SW5,SW18,470
13Jun2008 15:25:00,272,SE11,SW1V,615
13Jun2008 15:26:05,366,EC4R,E2,485
13Jun2008 15:26:15,622,EC1V,E2,530
13Jun2008 15:26:19,163,N7,N17,430
13Jun2008 15:29:09,109,SE1,SW1P,392
13Jun2008 15:29:36,167,SE19,SW12,510
13Jun2008 15:30:59,225,WC2E,SW1V,490
13Jun2008 15:32:19,759,EC2A,SE1,740
13Jun2008 15:32:35,506,WC2E,SW1V,475
13Jun2008 15:32:40,596,W8,SW1P,353.5
13Jun2008 15:32:57,587,EC1M,SW1P,357
13Jun2008 15:33:06,504,SW11,SW12,615
13Jun2008 15:34:45,519,WC2E,SW1P,483
13Jun2008 15:37:21,502,N1,E2,555
13Jun2008 15:37:21,228,SW4,SW18,480
13Jun2008 15:38:52,481,KT7,W4,364
13Jun2008 15:39:49,756,WC2H,SE1,610
13Jun2008 15:39:58,22,N5,N17,380
13Jun2008 15:40:30,81,SE14,E2,470
13Jun2008 15:42:45,833,W1H,W10,745
13Jun2008 15:43:46,478,TW9,SW18,510
13Jun2008 15:45:41,167,WC1X,SW1P,357
13Jun2008 15:46:00,127,W2,SW1V,645
13Jun2008 15:47:24,301,E1,SE1,485
13Jun2008 15:51:09,573,EC1R,SW1P,497
13Jun2008 15:51:52,117,WC2R,SE1,605
13Jun2008 15:55:29,464,TW7,SW18,545
13Jun2008 15:56:21,83,W1G,SW1P,357
13Jun2008 15:57:42,516,SE4,SE8,560
13Jun2008 15:58:09,708,N7,SW1P,476
13Jun2008 16:01:19,677,E14,E2,700
13Jun2008 16:02:21,157,SE1,SE1,405
13Jun2008 16:05:38,466,SW11,SW1V,470
13Jun2008 16:05:54,439,NW3,N3,413
13Jun2008 16:08:45,315,EC1V,SW1P,343
13Jun2008 16:08:49,514,EC4A,SW1P,364
13Jun2008 16:11:58,763,SE1,E2,640
13Jun2008 16:12:07,382,WC1A,NW5,560
13Jun2008 16:12:53,769,SE1,SW1P,434
13Jun2008 16:15:00,501,W11,W10,605
13Jun2008 16:15:55,498,EC1R,SE1,495
13Jun2008 16:16:23,310,WC1X,SW1P,336
13Jun2008 16:20:03,792,E1,SW1P,500.5
13Jun2008 16:20:08,492,W1D,NW5,490
13Jun2008 16:20:17,782,W1S,SW1V,610
13Jun2008 16:21:24,458,W1P,SW1V,425
13Jun2008 16:22:24,829,SE26,CR7,532
13Jun2008 16:24:49,107,WC2N,SW1V,540
13Jun2008 16:25:54,48,E1,SW1P,329
13Jun2008 16:26:10,77,SW1W,SW18,435
13Jun2008 16:26:44,594,E3,SE1,465
13Jun2008 16:27:25,572,SW1P,SW1V,640
13Jun2008 16:28:00,270,SE25,SW12,555
13Jun2008 16:28:11,641,SW5,SW18,565
13Jun2008 16:30:43,692,SE26,CR7,458.5
13Jun2008 16:31:08,337,N7,N17,470
13Jun2008 16:31:41,478,SW1Y,SW1P,357
13Jun2008 16:33:11,491,N1,E2,540
13Jun2008 16:34:28,60,SW2,SW1V,340
13Jun2008 16:35:00,407,N1,NW5,765
13Jun2008 16:36:14,587,W1H,SW1P,357
13Jun2008 16:38:22,587,EC2A,SW1P,357
13Jun2008 16:39:11,315,SE25,CR7,343
13Jun2008 16:40:53,775,SE1,SW1V,740
13Jun2008 16:45:28,189,SE23,SE8,480
13Jun2008 16:45:32,325,SW11,SW18,580
13Jun2008 16:48:23,274,SE8,SE1,540
13Jun2008 16:49:23,704,EC1V,SW1P,500.5
13Jun2008 16:50:07,292,W2,SW1V,435
13Jun2008 16:50:14,282,N1,SW1P,364
13Jun2008 16:51:00,461,W7,KT2,535
13Jun2008 16:51:57,251,CR7,SW12,560
13Jun2008 16:53:19,81,WC2B,SE1,470
13Jun2008 16:54:11,622,CR7,SW12,530
13Jun2008 16:55:40,745,NW1,W10,575
13Jun2008 16:56:03,630,N7,SW1P,385
13Jun2008 17:03:28,489,E14,E2,500
13Jun2008 17:06:48,294,SE22,SW12,455
13Jun2008 17:07:34,494,N19,NW5,510
13Jun2008 17:08:27,289,E14,SE8,445
13Jun2008 17:10:44,35,W1Y,SW1P,322
13Jun2008 17:16:57,14,SE1,SE1,335
13Jun2008 17:17:23,77,W1T,SW1P,304.5
13Jun2008 17:22:11,455,W8,SW1V,615
13Jun2008 17:22:58,55,SE14,SE8,490
13Jun2008 17:24:19,141,KT2,KT2,610
13Jun2008 17:24:27,356,W1M,SW1P,339.5
13Jun2008 17:24:28,102,EC1N,SE1,530
13Jun2008 17:26:14,373,SE14,E2,630
13Jun2008 17:27:20,234,SE26,SE8,420
13Jun2008 17:30:52,285,W1U,SW1V,630
13Jun2008 17:31:02,221,W1D,SW1P,318.5
13Jun2008 17:32:32,811,SE7,SE8,690
13Jun2008 17:32:34,854,SE19,SE8,780
13Jun2008 17:32:59,77,W1F,NW5,435
13Jun2008 17:34:46,508,SE1,SW1V,515
13Jun2008 17:36:19,763,W1W,SW1V,640
13Jun2008 17:36:37,498,W2,SW1V,495
13Jun2008 17:40:19,246,KT7,SW18,550
13Jun2008 17:40:57,563,E14,E2,710
13Jun2008 17:42:47,2,WC2H,NW5,295
13Jun2008 17:44:29,326,EC2A,E2,530
13Jun2008 17:45:34,654,SW11,SW1V,555
13Jun2008 17:45:49,417,EC4Y,SW1P,469
13Jun2008 17:47:38,665,SE14,E2,570
13Jun2008 17:51:09,488,SE10,E2,590
13Jun2008 17:52:39,603,SE14,SE1,535
13Jun2008 17:53:44,583,E13,SE8,610
